date,code,close,high,low,open,p_change,turnover,volume,t_volue
2008/7/7,'002230,31.21,31.96,30.81,31.48,2.0602,1.983,425147,3344650860
2008/7/8,'002230,32,32,31.2,31.3,2.5312,3.6387,780133,3429312000
2008/7/9,'002230,31.71,32.5,30.9,32.45,-0.9063,3.253,697438,3398233860
2008/7/10,'002230,33.8,34.33,31.12,31.2,6.591,4.7869,1026309,3622210800
2008/7/11,'002230,34.7,34.75,32.68,32.68,2.6627,3.7774,809875,3718660200
2008/7/14,'002230,35,35.46,34.12,34.6,0.8646,3.2556,697997,3750810000
2008/7/15,'002230,33.8,35.05,32.8,34.9,-3.4286,1.7158,367863,3622210800
2008/7/16,'002230,32.2,33.7,31.35,33.2,-4.7337,1.1478,246096,3450745200
2008/7/17,'002230,31.36,32.78,31.36,32.69,-2.6087,0.771,165303,3360725760
2008/7/18,'002230,32.05,32.32,31.01,31.39,2.2003,0.6616,141839,3434670300
2008/7/21,'002230,33.1,33.45,31.8,32.05,3.2761,1.4662,314346,3547194600
2008/7/22,'002230,32.62,33.44,32.51,32.8,-1.4502,0.6058,129874,3495754920
2008/7/23,'002230,32.57,33.23,32.38,32.38,-0.1533,0.7571,162320,3490396620
2008/7/24,'002230,32.71,33.18,32.46,32.64,0.4298,2.157,462466,3505399860
2008/7/25,'002230,33.5,34.35,32.71,32.8,2.4152,1.4539,311721,3590061000
2008/7/28,'002230,34,34.33,33.02,33.8,1.4925,1.3605,291691,3643644000
2008/7/29,'002230,33.79,34,33.33,34,-0.6176,0.6404,137303,3621139140
2008/7/30,'002230,31.99,33.8,31.81,33.5,-5.327,2.0093,430802,3428240340
2008/7/31,'002230,30.59,32.25,30.5,31.6,-4.3764,1.7529,375813,3278207940
2008/8/1,'002230,31.08,31.69,30,30,1.6018,1.2296,263629,3330719280
2008/8/4,'002230,30.44,31.35,30.4,30.54,-2.0592,0.4187,89760,3262133040
2008/8/5,'002230,30.32,30.78,30.15,30.78,-0.3942,0.8071,173037,3249273120
2008/8/6,'002230,30.15,31,29.2,30.2,-0.5607,1.2718,272672,3231054900
2008/8/7,'002230,30.1,30.48,29.31,30.48,-0.1658,0.3106,66600,3225696600
2008/8/8,'002230,29.97,30.1,28,30.1,-0.4319,1.3353,286285,3211765020
2008/8/11,'002230,28.8,29.54,28.5,28.71,-3.9039,0.9343,200318,3086380800
2008/8/12,'002230,25.92,26.35,25.92,25.92,-10,8.8943,2383685,2777742720
2008/8/13,'002230,25.05,25.5,23.6,24.65,-3.3565,7.3658,1974039,2684508300
2008/8/14,'002230,25.29,25.4,23.9,24.58,0.9581,2.8667,768288,2710228140
2008/8/15,'002230,24.82,25.8,24.65,24.95,-1.8584,2.9031,778041,2659860120
2008/8/19,'002230,24.34,24.4,22.88,23.01,-1.9339,1.6295,436710,2608420440
2008/8/20,'002230,25.3,25.85,23.2,24.01,3.9441,3.2845,880249,2711299800
2008/8/21,'002230,24,25.1,23.62,24.9,-5.1383,1.1782,315757,2571984000
2008/8/22,'002230,24,24.3,23.3,23.3,0,0.5945,159313,2571984000
2008/8/25,'002230,23.71,24.5,23.5,24.5,-1.2083,0.4819,129151,2540905860
2008/8/26,'002230,21.88,23.86,21.85,23.5,-7.7183,1.2578,337085,2344792080
2008/8/27,'002230,21.65,22.22,20.55,21.41,-1.0512,1.397,374393,2320143900
2008/8/28,'002230,21.02,21.77,20.85,21.77,-2.9099,0.5126,137366,2252629320
2008/8/29,'002230,21.51,22,21,21.18,2.3311,0.6883,184474,2305140660
2008/9/1,'002230,21,21.88,20,21.11,-2.371,0.7297,195562,2250486000
2008/9/2,'002230,20.68,21.37,20.32,20.8,-1.5238,0.337,90322,2216192880
2008/9/3,'002230,20.79,20.97,20.31,20.9,0.5319,0.3079,82514,2227981140
2008/9/4,'002230,21.37,21.5,20.5,20.51,2.7898,0.36,96470,2290137420
2008/9/5,'002230,20,21.1,19.99,20.86,-6.4109,0.9225,247217,2143320000
2008/9/8,'002230,19,19.95,18.9,19.95,-5,1.0921,292670,2036154000
2008/9/9,'002230,19,19.43,18.91,19.1,0,0.2094,56132,2036154000
2008/9/10,'002230,18.86,19.5,18.66,18.66,-0.7368,0.2565,68753,2021150760
2008/9/11,'002230,18.28,19,18,18.86,-3.0753,0.6525,174857,1958994480
2008/9/12,'002230,18.26,18.55,17.89,18.2,-0.1094,0.4748,127257,1956851160
2008/9/16,'002230,17.8,18,17.29,18,-2.5192,0.7865,210794,1907554800
2008/9/17,'002230,17.7,17.9,17.5,17.79,-0.5618,0.3919,105021,1896838200
2008/9/18,'002230,17.88,17.99,17.02,17.5,1.0169,0.6999,187570,1916128080
2008/9/19,'002230,19.67,19.67,18.7,19.1,10.0112,14.3716,3851598,2107955220
2008/9/22,'002230,18.99,21.2,18.5,19.59,-3.457,8.9544,2399767,2035082340
2008/9/23,'002230,17.09,17.99,17.09,17.98,-10.0053,2.1765,583300,1831466940
2008/9/24,'002230,15.66,15.93,15.38,15.4,-8.3675,8.1228,2176917,1678219560
2008/9/25,'002230,16.34,16.43,15.66,15.66,4.3423,3.651,978467,1751092440
2008/9/26,'002230,16.02,16.28,15.39,16.28,-1.9584,3.2594,873510,1716799320
2008/10/6,'002230,15.25,15.68,14.96,15.68,-4.8065,1.8052,483790,1634281500
2008/10/7,'002230,15.12,15.24,14.5,14.65,-0.8525,4.6561,1247827,1620349920
2008/10/8,'002230,15,15.28,14.66,14.66,-0.7937,1.5579,417512,1607490000
2008/10/9,'002230,15.04,15.37,14.86,15.3,0.2667,1.3159,352674,1611776640
2008/10/10,'002230,13.93,14.8,13.6,14.72,-7.3803,2.6991,723346,1492822380
2008/10/13,'002230,13.76,13.91,12.88,13.88,-1.2204,1.8295,490303,1474604160
2008/10/14,'002230,14.05,14.5,14.05,14.14,2.1076,1.956,524220,1505682300
2008/10/15,'002230,14.5,14.6,13.5,13.9,3.2028,1.2649,338987,1553907000
2008/10/16,'002230,14.21,15.2,13.8,14.08,-2,2.5212,675671,1522828860
2008/10/17,'002230,15.2,15.3,14.31,14.31,6.9669,1.8923,507148,1628923200
2008/10/20,'002230,16.37,16.68,15.05,15.2,7.6974,2.5878,693538,1754307420
2008/10/21,'002230,16,16.29,15.61,16.24,-2.2602,1.7304,463741,1714656000
2008/10/22,'002230,15.2,16.3,15.2,15.61,-5,0.9319,249741,1628923200
2008/10/23,'002230,16.7,16.72,15.01,15.01,9.8684,5.9337,1590224,1789672200
2008/10/24,'002230,16.7,17.89,16.45,16.67,0,3.8243,1024913,1789672200
2008/10/27,'002230,16.1,16.7,16.03,16.68,-3.5928,2.6014,697180,1725372600
2008/10/28,'002230,17.25,17.4,15.7,16,7.1429,1.6493,442009,1848613500
2008/10/29,'002230,17.64,18.38,17.05,17.39,2.2609,2.8576,765838,1890408240
2008/10/30,'002230,18.3,18.5,17.64,17.64,3.7415,2.9848,799921,1961137800
2008/10/31,'002230,18.12,18.41,17.57,18,-0.9836,1.2187,326615,1941847920
2008/11/3,'002230,17.49,18.16,17.21,18,-3.4768,0.8775,235162,1874333340
2008/11/4,'002230,16.9,17.75,16.4,17.33,-3.3734,1.1841,317331,1811105400
2008/11/5,'002230,17.93,18.5,16.62,16.8,6.0947,2.0241,542462,1921486380
2008/11/6,'002230,18,18,17.12,17.51,0.3904,1.0012,268326,1928988000
2008/11/7,'002230,18.39,19.09,17.68,17.8,2.1667,1.8917,506965,1970782740
2008/11/10,'002230,19.3,19.49,18.39,18.39,4.9483,2.5444,681891,2068303800
2008/11/11,'002230,18.6,19.17,18.16,18.91,-3.6269,2.8738,770178,1993287600
2008/11/12,'002230,18.63,18.95,18.2,18.4,0.1613,0.9701,259982,1996502580
2008/11/13,'002230,19.5,19.9,18.22,18.8,4.6699,3.1925,855593,2089737000
2008/11/14,'002230,19.6,19.95,19.05,19.61,0.5128,2.727,730841,2100453600
2008/11/17,'002230,20.85,20.88,19.01,19.48,6.3776,3.0862,827093,2234411100
2008/11/18,'002230,19.66,21.15,19.33,20.5,-5.7074,2.1586,578506,2106883560
2008/11/19,'002230,21.63,21.63,19.6,19.61,10.0203,4.552,1219927,2318000580
2008/11/20,'002230,20.91,22.7,20.8,21.55,-3.3287,3.18,852227,2240841060
2008/11/21,'002230,20.36,21.33,19.8,20.31,-2.6303,1.8523,496407,2181899760
2008/11/24,'002230,19.22,20.88,19.02,20.4,-5.5992,1.683,451043,2059730520
2008/11/25,'002230,18.66,19.69,18.31,19.66,-2.9136,2.3477,629194,1999717560
2008/11/26,'002230,18.47,18.87,18.15,18.51,-1.0182,0.9564,256315,1979356020
2008/11/27,'002230,18.92,19.97,18.81,19.3,2.4364,2.8495,763677,2027580720
2008/11/28,'002230,18.25,19.1,18.13,19.1,-3.5412,0.8806,236004,1955779500
2008/12/1,'002230,19.4,19.57,18.15,18.15,6.3014,2.4366,653002,2079020400
2008/12/2,'002230,19.96,20.4,19,19.18,2.8866,1.6723,448173,2139033360
2008/12/3,'002230,20.72,20.8,19.93,19.93,3.8076,2.0174,540653,2220479520
2008/12/4,'002230,20.35,21.48,20.1,20.98,-1.7857,5.4068,1449009,2180828100
2008/12/5,'002230,20.86,21.11,20.11,20.15,2.5061,1.561,418344,2235482760
2008/12/8,'002230,21.4,22.25,21.1,21.1,2.5887,3.0223,809974,2293352400
2008/12/9,'002230,21.21,22,21,21.51,-0.8879,2.0745,555969,2272990860
2008/12/10,'002230,22.6,22.63,20.87,20.9,6.5535,3.1968,856754,2421951600
2008/12/11,'002230,21.61,22.61,21.55,22.46,-4.3805,2.0913,560457,2315857260
2008/12/12,'002230,20.42,21.45,20.32,21.22,-5.5067,2.5168,674491,2188329720
2008/12/15,'002230,21.21,21.45,20.52,20.87,3.8688,1.8192,487540,2272990860
2008/12/16,'002230,22.65,22.8,20.9,20.91,6.7893,2.8766,770939,2427309900
2008/12/17,'002230,22.2,23.56,21.9,22.55,-1.9868,2.6258,703723,2379085200
2008/12/18,'002230,24.42,24.42,22,22.47,10,1.0896,292010,2616993720
2008/12/19,'002230,25.3,26.4,24.64,25.4,3.6036,4.1571,1114115,2711299800
2008/12/22,'002230,25.77,26.38,24.28,25.02,1.8577,7.8365,2100183,2761667820
2008/12/23,'002230,23.43,25.6,23.3,25.6,-9.0803,5.8453,1566528,2510899380
2008/12/24,'002230,22.71,23.39,22,23,-3.073,4.6233,1239032,2433739860
2008/12/25,'002230,23.29,23.7,22.73,23,2.5539,2.2645,606898,2495896140
2008/12/26,'002230,23.5,24.29,23.1,23.22,0.9017,2.5366,679797,2518401000
2008/12/29,'002230,22.89,23.75,22.6,23.34,-2.5957,1.8785,503446,2453029740
2008/12/30,'002230,23.86,24.2,22.6,22.6,4.2377,2.452,657131,2556980760
2008/12/31,'002230,23.5,25.08,23.5,24.25,-1.5088,3.0035,804939,2518401000
2009/1/5,'002230,24,24.38,23.41,23.9,2.1277,3.7407,1002498,2571984000
2009/1/6,'002230,25,25.1,24,24.18,4.1667,3.2443,869484,2679150000
2009/1/7,'002230,25.3,25.48,24.52,24.98,1.2,2.3887,640169,2711299800
2009/1/8,'002230,25.88,26.3,24.53,24.81,2.2925,3.2786,878661,2773456080
2009/1/9,'002230,26.65,27.12,25.75,25.95,2.9753,3.7313,999977,2855973900
2009/1/12,'002230,26.56,27.94,26.5,26.76,-0.3377,5.9739,1601014,2846328960
2009/1/13,'002230,25.36,27.08,25.3,26.39,-4.5181,5.5252,1480749,2717729760
2009/1/14,'002230,26.45,26.48,25.3,25.48,4.2981,2.2042,590718,2834540700
2009/1/15,'002230,26.48,26.87,26,26.17,0.1134,2.2935,614671,2837755680
2009/1/16,'002230,26.43,27.15,25.79,26.85,-0.1888,4.701,1259877,2832397380
2009/1/19,'002230,26.18,27.19,25.7,26.83,-0.9459,2.0318,544526,2805605880
2009/1/20,'002230,25.97,26.22,25.58,25.95,-0.8021,1.0244,274542,2783101020
2009/1/21,'002230,25.63,26.25,25.6,25.6,-1.3092,1.2195,326838,2746664580
2009/1/22,'002230,26,26.25,25.6,25.71,1.4436,1.2701,340396,2786316000
2009/1/23,'002230,25.58,26.15,25.58,26,-1.6154,1.275,341691,2741306280
2009/2/2,'002230,26.18,26.4,25.64,25.64,2.3456,1.6587,444524,2805605880
2009/2/3,'002230,26.77,26.8,26.18,26.18,2.2536,2.0026,536710,2868833820
2009/2/4,'002230,26.79,26.89,26.45,26.77,0.0747,1.3343,357588,2870977140
2009/2/5,'002230,25.9,26.91,25.8,26.9,-3.3221,1.9191,514328,2775599400
2009/2/6,'002230,26.58,26.65,25.9,25.91,2.6255,2.5069,671862,2848472280
2009/2/9,'002230,27.85,28.24,26.66,26.66,4.778,3.4183,916091,2984573100
2009/2/10,'002230,27.32,27.8,26.84,27.76,-1.9031,2.8275,757773,2927775120
2009/2/11,'002230,27.09,27.98,26.71,26.9,-0.8419,2.4969,669177,2903126940
2009/2/12,'002230,26.25,27.2,25.63,26.95,-3.1008,5.1944,1392093,2813107500
2009/2/13,'002230,27,27.03,26,26.39,2.8571,4.5773,1226706,2893482000
2009/2/16,'002230,27.55,28.2,27.05,27.18,2.037,6.7485,1808607,2952423300
2009/2/17,'002230,26.83,27.7,26.47,27.6,-2.6134,3.8385,1028724,2875263780
2009/2/18,'002230,26,26.9,25.78,26.18,-3.0936,4.0929,1096901,2786316000
2009/2/19,'002230,26.33,26.82,25.8,26.8,1.2692,2.5012,670316,2821680780
2009/2/20,'002230,27.41,27.5,25.9,26.3,4.1018,4.8071,1288294,2937420060
2009/2/23,'002230,28.84,29.99,27.01,27.4,5.2171,6.4528,1729343,3090667440
2009/2/24,'002230,26.88,29.1,26.8,28.55,-6.7961,5.0585,1355686,2880622080
2009/2/25,'002230,26.8,27.5,25.94,27.12,-0.2976,3.9344,1054419,2872048800
2009/2/26,'002230,26.55,28,26,26.88,-0.9328,5.9943,1606460,2845257300
2009/2/27,'002230,24.94,26.7,24.48,25.9,-6.064,4.2132,1129134,2672720040
2009/3/2,'002230,25.25,25.8,24.51,25,1.243,2.5907,694319,2705941500
2009/3/3,'002230,25.25,25.6,24.58,24.8,0,1.6889,452621,2705941500
2009/3/4,'002230,26.47,26.47,25.5,25.5,4.8317,2.4416,654336,2836684020
2009/3/5,'002230,26.94,27.7,26.1,26.45,1.7756,4.0683,1090304,2887052040
2009/3/6,'002230,26.9,27.14,26.11,26.6,-0.1485,2.6021,697358,2882765400
2009/3/9,'002230,27.8,28.7,26.85,26.99,3.3457,7.2894,1953562,2979214800
2009/3/10,'002230,29.1,29.4,27.22,27.22,4.6763,7.1132,1906350,3118530600
2009/3/11,'002230,28.8,29.62,28.23,29.41,-1.0309,3.1442,842644,3086380800
2009/3/12,'002230,28.85,29,28.1,28.78,0.1736,3.4084,913454,3091739100
2009/3/13,'002230,29.5,30.29,28.8,29,2.253,3.5335,946971,3161397000
2009/3/16,'002230,28.98,30,28.7,29.5,-1.7627,3.2652,875068,3105670680
2009/3/17,'002230,29.18,29.3,28.5,28.73,0.6901,2.2959,615295,3127103880
2009/3/18,'002230,29.46,29.5,29.06,29.26,0.9596,2.402,643746,3157110360
2009/3/19,'002230,29.5,29.5,28.13,29.4,0.1358,3.7687,1010001,3161397000
2009/3/20,'002230,28.76,29.34,28.21,29.34,-2.5085,2.137,572727,3082094160
2009/3/23,'002230,28.78,28.96,28.22,28.76,0.0695,1.8121,485648,3084237480
2009/3/24,'002230,29,29.17,28.61,28.99,0.7644,3.6927,989654,3107814000
2009/3/25,'002230,28.2,28.99,27.49,28.99,-2.7586,4.5316,1214459,3022081200
2009/3/26,'002230,28,28.23,27.83,27.9,-0.7092,3.2148,861570,3000648000
2009/3/27,'002230,27.78,28.7,27.5,28.02,-0.7857,3.9654,1062735,2977071480
2009/3/30,'002230,28.57,28.66,27.76,27.79,2.8438,3.2501,871032,3061732620
2009/3/31,'002230,30.72,31.43,28,28,7.5254,6.6538,1783212,3292139520
2009/4/1,'002230,30.6,31.01,30.22,30.8,-0.3906,3.6923,989526,3279279600
2009/4/2,'002230,31.08,32.5,30.51,30.61,1.5686,3.4641,928392,3330719280
2009/4/3,'002230,32.77,32.77,30.6,31.3,5.4376,4.3216,1158187,3511829820
2009/4/7,'002230,32.86,33.59,32.5,32.66,0.2746,3.7256,998448,3521474760
2009/4/8,'002230,32,34.37,31.81,32.71,-2.6172,4.0615,1088484,3429312000
2009/4/9,'002230,33.53,33.96,31.58,32.01,4.7813,4.7167,1264071,3593275980
2009/4/10,'002230,32.99,33.44,32.42,33.2,-1.6105,7.0167,1880478,3535406340
2009/4/13,'002230,34.05,34.08,33,33.06,3.2131,5.3176,1425123,3649002300
2009/4/14,'002230,35.4,35.71,33.31,34.22,3.9648,5.9414,1592285,3793676400
2009/4/15,'002230,34.89,36,34.5,35.3,-1.4407,6.5387,1752384,3739021740
2009/4/16,'002230,34,36.12,33.35,35.5,-2.5509,6.6966,1794697,3643644000
2009/4/17,'002230,33.6,33.8,32.1,33.8,-1.1765,4.4014,1179573,3600777600
2009/4/20,'002230,33.88,34.2,32.5,33,0.8333,3.3582,899989,3630784080
2009/4/21,'002230,34.15,34.54,33.37,33.8,0.7969,3.6952,990315,3659718900
2009/4/22,'002230,32.81,34.5,32.26,34.08,-3.9239,3.3074,886370,3516116460
2009/4/23,'002230,32.94,33.18,32.29,32.81,0.3962,2.0274,543331,3530048040
2009/4/24,'002230,33.25,33.8,32.66,32.68,0.9411,0.8319,370394,3563269500
2009/4/27,'002230,31.11,33.75,30.97,33.2,-6.4361,1.5921,708836,3333934260
2009/4/28,'002230,31.17,31.48,30.8,30.96,0.1929,1.4873,662215,3340364220
2009/4/29,'002230,32.11,32.49,31.01,31.01,3.0157,1.1723,521942,3441100260
2009/4/30,'002230,33.33,33.48,31.91,32.22,3.7994,0.9309,414491,3571842780
2009/5/4,'002230,34.23,34.5,33.3,33.33,2.7003,1.7988,800880,3668292180
2009/5/6,'002230,34.27,34.75,33.7,34,0.1169,1.4305,636888,3672578820
2009/5/7,'002230,33.7,34.54,33.5,34.54,-1.6633,1.2926,575490,3611494200
2009/5/8,'002230,32.56,33.7,32.3,33.5,-3.3828,1.1527,513225,3489324960
2009/5/11,'002230,32.4,33.89,32.15,32.15,-0.4914,1.1858,527963,3472178400
2009/5/12,'002230,32.83,33.44,30.78,30.78,1.3272,2.4267,1371194,3518259780
2009/5/13,'002230,32.42,33.07,32.11,32.71,-1.2489,1.0983,620553,3474321720
2009/5/14,'002230,32.98,33,32.45,32.87,1.7273,1.8128,1024297,3534334680
2009/5/15,'002230,34,34.5,32.5,32.99,3.0928,2.446,1382091,3643644000
2009/5/18,'002230,34.13,34.39,33.6,34.1,0.3824,1.4017,792021,3657575580
2009/5/19,'002230,35.98,37.54,34.85,37.54,5.4205,2.6539,1499546,3855832680
2009/5/20,'002230,35.04,35.93,34.5,35.61,-2.6126,1.6251,918225,3755096640
2009/5/21,'002230,33.9,35.38,33.8,35.05,-3.2534,1.343,758840,3632927400
2009/5/22,'002230,22.25,22.85,21.75,22.38,-0.8025,0.8036,681100,3576665250
2009/5/25,'002230,21.6,21.7,21,21.7,-2.9213,1.1427,968539,3472178400
2009/5/26,'002230,21.76,22.44,21.5,21.7,0.7407,0.9264,785174,3497898240
2009/5/27,'002230,21.85,22.19,21.71,21.71,0.4136,1.0704,907259,3512365650
2009/6/1,'002230,21.7,22.18,21.5,22,-0.6865,2.3628,2002558,3488253300
2009/6/2,'002230,21.55,21.96,21.5,21.96,-0.6912,1.3934,1181001,3464140950
2009/6/3,'002230,21.49,21.6,21.1,21.55,-0.2784,2.3467,1988974,3454496010
2009/6/4,'002230,21.7,22.05,21.21,21.21,0.9772,1.077,912833,3488253300
2009/6/5,'002230,21.31,21.82,21.2,21.81,-1.7972,1.2345,1046296,3425561190
2009/6/8,'002230,20.9,21.4,20.3,21.31,-1.924,1.6623,1408913,3359654100
2009/6/9,'002230,20.8,21,20,20.86,-0.4785,1.1774,997941,3343579200
2009/6/10,'002230,21,21,20.58,20.75,0.9615,0.8131,689170,3375729000
2009/6/11,'002230,21.55,21.55,20.81,21,2.619,1.3944,1181850,3464140950
2009/6/12,'002230,21.48,21.7,21.3,21.69,-0.3248,1.1923,1010576,3452888520
2009/6/15,'002230,21.26,21.48,20.49,21.48,-1.0242,2.3107,1958426,3417523740
2009/6/16,'002230,21.29,21.46,20.61,20.9,0.1411,1.1582,981638,3422346210
2009/6/17,'002230,21.69,21.69,21.08,21.08,1.8788,1.1849,1004278,3486645810
2009/6/18,'002230,21.68,21.88,21.59,21.69,-0.0461,1.1243,952902,3485038320
2009/6/19,'002230,21.41,21.7,21.33,21.7,-1.2454,1.2297,1042267,3441636090
2009/6/22,'002230,21.29,21.72,21.13,21.62,-0.5605,0.6937,587912,3422346210
2009/6/23,'002230,21.69,21.86,20.9,21.01,1.8788,1.03,873007,3486645810
2009/6/24,'002230,21.47,21.59,21.2,21.51,-1.0143,1.0459,886441,3451281030
2009/6/25,'002230,21.96,22.59,21.36,21.58,2.2823,2.518,2134098,3530048040
2009/6/26,'002230,21.63,22.29,21.54,22.03,-1.5027,0.9572,811250,3477000870
2009/6/29,'002230,21.69,21.86,21.46,21.6,0.2774,0.7807,661685,3486645810
2009/6/30,'002230,21.7,21.88,21.49,21.65,0.0461,0.5301,449274,3488253300
2009/7/1,'002230,22.21,22.3,21.63,21.83,2.3502,1.7534,1486112,3570235290
2009/7/2,'002230,21.84,22.58,21.71,22.45,-1.6659,1.0017,848957,3510758160
2009/7/3,'002230,21.57,21.96,21.28,21.82,-1.2363,1.0209,865256,3467355930
2009/7/6,'002230,20.6,21.5,20.6,21.33,-4.497,3.1247,2648361,3311429400
2009/7/7,'002230,20.79,21,20.6,20.79,0.9223,1.3755,1165771,3341971710
2009/7/8,'002230,21.03,21.14,20.79,20.79,1.1544,1.1101,940837,3380551470
2009/7/9,'002230,21.7,21.79,21.1,21.1,3.1859,2.7034,2291245,3488253300
2009/7/10,'002230,23.87,23.87,21.76,21.76,10,10.1699,8619499,3837078630
2009/7/13,'002230,25.6,26.26,23.51,23.86,7.2476,10.0102,8484173,4115174400
2009/7/14,'002230,28.16,28.16,25.39,25.7,10,10.9628,9291564,4526691840
2009/7/15,'002230,29.45,30.98,28.26,28.3,4.581,13.3077,11278953,4734058050
2009/7/16,'002230,32.35,32.35,28.7,29.25,9.8472,8.8816,7527655,5200230150
2009/7/17,'002230,35.59,35.59,32,32.49,10.0155,10.4868,8888141,5721056910
2009/7/23,'002230,35.51,36.9,33.68,35,-0.2248,9.4903,8043535,5708196990
2009/7/24,'002230,34.4,35.35,33.04,35.33,-3.1259,7.9606,6747034,5529765600
2009/7/27,'002230,33.72,35.2,33.62,34.1,-1.9767,4.6518,3942654,5420456280
2009/7/28,'002230,37.09,37.09,33.4,33.72,9.9941,7.2791,6169464,5962180410
2009/7/29,'002230,40.01,40.8,37,37.5,7.8727,9.7844,8292772,6431567490
2009/7/30,'002230,39,41.6,37.86,40.04,-2.5244,6.6194,5610280,6269211000
2009/7/31,'002230,39.31,40.65,38.06,39,0.7949,4.5481,3854795,6319043190
2009/8/3,'002230,38.8,40.49,38.53,39,-1.2974,3.1909,2704458,6237061200
2009/8/4,'002230,38.8,40.5,38.5,38.8,0,2.9613,2509846,6237061200
2009/8/5,'002230,39.66,40,38.3,38.5,2.2165,2.1067,1785532,6375305340
2009/8/6,'002230,38.88,39.99,38.08,39.33,-1.9667,1.8906,1602389,6249921120
2009/8/7,'002230,41.1,41.99,38.12,38.6,5.7099,5.4361,4607349,6606783900
2009/8/10,'002230,40.8,42,39.8,41.2,-0.7299,2.6915,2281162,6558559200
2009/8/11,'002230,38.83,40.5,38.5,40.1,-4.8284,2.7216,2306714,6241883670
2009/8/12,'002230,37.3,39.28,36.56,38.8,-3.9403,2.245,1902780,5995937700
2009/8/13,'002230,37.56,37.92,36.5,37.3,0.6971,1.3569,1150049,6037732440
2009/8/14,'002230,37.31,39.4,37.2,37.9,-0.6656,2.1779,1845912,5997545190
2009/8/17,'002230,33.58,37.7,33.58,37.7,-9.9973,3.1551,2674085,5397951420
2009/8/18,'002230,31.85,32.64,30.22,32.6,-5.1519,3.3125,2807554,5119855650
2009/8/19,'002230,30.6,32.6,30.08,31.82,-3.9246,2.6795,2271055,4918919400
2009/8/20,'002230,31.5,31.56,30.3,30.3,2.9412,2.5659,2174728,5063593500
2009/8/21,'002230,34.65,34.65,31.15,31.15,10,6.7485,5719714,5569952850
2009/8/24,'002230,34.72,36.2,34.5,35.5,0.202,6.371,5399736,5581205280
2009/8/25,'002230,33.25,34.49,32.68,34.49,-4.2339,3.2872,2786065,5344904250
2009/8/26,'002230,34.59,35.58,32.59,33,4.0301,2.9261,2480040,5560307910
2009/8/27,'002230,33.76,35.05,33.48,34.3,-2.3995,2.1167,1793988,5426886240
2009/8/28,'002230,32.26,34.5,32.1,33.51,-4.4431,1.6917,1433845,5185762740
2009/8/31,'002230,30.29,32.25,30.03,31.55,-6.1066,1.9107,1619425,4869087210
2009/9/1,'002230,30.67,31.49,30.03,30.24,1.2545,1.7829,1511074,4930171830
2009/9/2,'002230,30.53,31.2,30.1,30.67,-0.4565,1.1583,981710,4907666970
2009/9/3,'002230,32.5,33.19,30.23,30.23,6.4527,2.2973,1947096,5224342500
2009/9/4,'002230,32.58,33,32.3,32.5,0.2462,1.5129,1282240,5237202420
2009/9/7,'002230,34.68,34.68,32.7,32.7,6.4457,2.8065,2378682,5574775320
2009/9/8,'002230,34.7,35.34,33.81,34.65,0.0577,2.0957,1776199,5577990300
2009/9/9,'002230,35.7,36.3,34.35,34.42,2.8818,3.4187,2897546,5738739300
2009/9/10,'002230,34.52,36,34.42,35.61,-3.3053,2.2997,1949110,5549055480
2009/9/11,'002230,34.6,35.4,34,34.3,0.2317,1.6028,1358446,5561915400
2009/9/14,'002230,34.85,35.29,34.3,34.7,0.7225,1.6606,1407419,5602102650
2009/9/15,'002230,37.99,38.3,34.88,34.88,9.01,4.6465,3938135,6106854510
2009/9/16,'002230,36.93,37.9,36.5,37.61,-2.7902,2.7573,2336942,5936460570
2009/9/17,'002230,37.55,38.57,36.93,36.93,1.6789,2.7346,2317714,6036124950
2009/9/18,'002230,35.88,37.96,35.16,37.6,-4.4474,2.2615,1916761,5767674120
2009/9/21,'002230,35.56,35.69,34.35,35.3,-0.8919,1.6821,1425671,5716234440
2009/9/22,'002230,34.5,35.95,34.47,35.71,-2.9809,1.3732,1163892,5545840500
2009/9/23,'002230,33.1,34.8,33,34.8,-4.058,1.5181,1286688,5320791900
2009/9/24,'002230,33.9,34.3,32.8,33.08,2.4169,1.3819,1171268,5449391100
2009/9/25,'002230,34.08,34.85,33.4,33.4,0.531,1.0543,893607,5478325920
2009/9/28,'002230,32.45,34.68,32.22,34,-4.7829,1.8515,1569245,5216305050
2009/9/29,'002230,31.25,33.18,31,32.4,-3.698,1.3972,1184226,5023406250
2009/9/30,'002230,31.6,32.4,31.51,31.87,1.12,0.8034,680932,5079668400
2009/10/9,'002230,34.76,34.76,32.5,32.5,10,1.2757,1081209,5587635240
2009/10/12,'002230,34.97,37.94,34.76,37.94,0.6041,3.9416,3340731,5621392530
2009/10/13,'002230,35.19,35.21,33.71,34.25,0.6291,1.677,1421307,5656757310
2009/10/14,'002230,35.42,36.35,34.86,35.18,0.6536,1.5094,1279269,5693729580
2009/10/15,'002230,35.63,36.42,35.2,35.2,0.5929,1.9439,1647528,5727486870
2009/10/16,'002230,35.2,36.13,34.7,35.65,-1.2068,1.3867,1175323,5658364800
2009/10/19,'002230,35.74,35.99,34.89,34.99,1.5341,1.2017,1018482,5745169260
2009/10/20,'002230,36.29,36.6,35.75,36,1.5389,2.2201,1881628,5833581210
2009/10/21,'002230,35.38,36.48,35.3,36.3,-2.5076,1.8181,1540954,5687299620
